FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind
19159,432.5,5273,10,12.4,99.3,0.1,0.6,0.2,0.3,-1111.1,-1111.1,-1111.1,-1111.1,11.4,8.1,679,19,19,119,307,186,2,4,0,-2222,1,1,1,1
30023,432.5,8948,12,14.8,95.5,0.3,1.9,2.4,0.4,27.9,76.8,24.8,33.6,25.7,6.9,1369,67.1,44.7,226,677,477,1,3,0,-2222,1,1,1,1
06115,432.4,67153,106,16.7,82.6,3,20.8,2.4,7.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,13.9,13577,52.1,25.3,2316,3231,4564,1,0,0,5005,1,1,1,1
48071,432.4,28411,47,10.6,87.4,10.3,14.5,0.6,1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4021,10.6,7,855,1493,1243,0,19,2,1144553,1,1,1,1
51093,432.3,33417,106,9.3,73.8,24.8,1.2,0.3,0.5,22.5,77.8,28.1,22.4,17.4,6.3,3074,41.9,12,597,1914,1576,0,31,19,6577702,1,1,1,1
39099,432.3,254274,612,12.9,82.1,15.9,3.2,0.2,0.7,27.5,78.1,22.5,25.3,23.1,7.4,28707,115.2,62.1,8130,17762,13142,5,58,33,1045841,1,1,1,1
17085,432.3,22580,38,7.6,98.8,0.4,2.4,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.8,2099,31,44.3,555,1277,1315,17,46,22,1541718,1,1,1,1
22111,432.3,22901,26,17.5,72.2,27,2.8,0.2,0.3,33.2,84.4,32.8,29.1,19.7,8.3,3855,26.2,13.1,665,1226,1195,1,32,0,128039,1,1,1,1
37179,432.3,162929,256,9.3,85.6,11.9,8.7,0.5,1.2,24.8,75,28.8,24.7,22.2,4.3,16125,43,8.6,3374,9099,10749,9,111,64,245208,1,1,1,1
42067,432.2,23507,60,8.5,98.3,0.5,2.4,0.2,0.9,-1111.1,84.3,20.9,-1111.1,15.7,3.2,2489,17,17,563,1324,1155,0,40,6,106745,1,1,1,1
48379,432.2,11305,49,14.2,95.1,3,7.8,0.9,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1706,8.8,8.8,240,635,482,3,7,1,-2222,1,1,1,1
13025,432.2,15491,35,15.9,94.7,4.3,1.2,0,0.1,33.9,-1111.1,26.5,-1111.1,23.3,4.5,2404,6.5,0,401,934,797,1,64,7,0,1,1,1,1
30049,432.2,58449,17,11.7,95.6,0.3,1.7,2.1,0.6,19.5,78.6,20.5,21.1,18.3,5.7,6333,90.7,54.7,1154,4252,3040,14,36,4,10861,1,1,1,1
31093,432.2,6708,12,10.7,98.8,0.5,1.4,0.2,0.4,24,82.8,28.9,-1111.1,16,6.5,972,14.9,29.8,131,407,253,3,8,1,-2222,1,1,1,1
39029,432.1,110928,208,11.5,96.4,2.4,1.3,0.2,0.3,28.4,76.9,19.2,22.3,27.8,7.1,12241,45.1,26.1,3829,7797,5412,17,41,10,755587,1,1,1,1
48147,432,33142,37,15.4,90,7.7,7.2,0.9,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.4,4431,15.1,9.1,849,1824,1436,1,10,6,605,1,1,1,1
19051,432,8659,17,11.3,99,0.2,0.9,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.9,1355,11.5,34.6,239,484,313,2,6,0,5336,1,1,1,1
13039,432,45759,73,10.8,75.6,20.6,3.2,0.7,1.4,17.5,77.3,29.4,21.3,27.2,5.9,5760,52.4,37.2,1017,2526,2347,0,99,14,209257,1,1,1,1
54061,431.9,84386,234,15.3,92.8,3.5,1.2,0.2,2.3,18.3,76.9,24.2,23.1,19.4,7.9,9191,209.8,111.4,1437,6380,4909,6,51,7,5549679,1,1,1,1
39147,431.8,57483,104,9.1,96.4,1.9,3.7,0.2,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.6,5375,52.2,36.5,1926,3929,2955,6,34,3,287291,1,1,1,1
38005,431.7,6999,5,22.5,48.1,0.1,2.4,51.2,0.2,38.9,76.8,19,28.5,24,9.6,1714,0,0,163,348,238,1,10,45,-2222,1,1,1,1
29211,431.6,6907,11,14.7,98.5,0.8,11.7,0.3,0.2,-1111.1,-1111.1,-1111.1,-1111.1,22,12.3,1331,14.5,14.5,184,455,308,0,10,4,91000,1,1,1,1
17151,431.5,4211,11,14,93.5,4.9,1.1,0.7,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,510,47.5,23.7,129,243,268,0,2,1,-2222,1,1,1,1
13315,431.5,8721,23,22.2,63.4,36.3,1.5,0.1,0.2,-1111.1,89.1,-1111.1,-1111.1,-1111.1,11.2,1395,11.5,0,220,548,450,0,12,17,-2222,1,1,1,1
18157,431.4,153875,308,11.9,90.5,3,6.4,0.3,5.1,21.1,77.9,20.7,19.6,24,5,17421,71.5,35.7,3660,10487,8929,11,57,10,1237754,1,1,1,1
24021,431.3,220701,333,5.6,87.2,7.8,4.5,0.3,3,20.9,70.9,21.4,21.3,20,6,16001,63,49.8,3641,11394,11676,10,92,4,952019,1,2,1,1
17019,431.3,184905,185,12.6,78.7,11.2,3.8,0.3,7.9,22.4,70.9,19,21.1,20.3,5.8,19833,121.7,45.4,3998,10137,14335,11,61,8,101095,1,1,1,1
30001,431.2,8773,2,15.7,97.4,0.2,3.3,1.6,0.2,20.7,75.7,20.5,17.8,10.7,7.9,1515,91.2,45.6,172,640,510,3,11,0,-2222,1,1,1,1
33009,431.2,84708,49,7.2,95.9,0.7,1.3,0.3,2,17.8,68.6,20.4,22.1,18.8,5.6,7844,279.8,54.3,1346,4819,6671,12,39,3,14382,1,1,1,1
13037,431.2,5972,21,24.7,36.6,63.1,3.5,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1189,67,16.7,176,369,310,0,10,7,-2222,1,1,1,1
30027,431.1,11551,3,14.9,96.8,0.1,1,1.7,0.3,23.5,74.1,24,22.5,16.2,6.5,2311,103.9,60.6,282,859,581,3,21,0,-2222,1,1,1,1
48139,431.1,133474,142,10.9,89.2,8.7,21.1,0.7,0.5,24.4,74.8,23.9,21.8,25.5,6.1,17121,51.7,21.7,3339,6831,5885,1,34,122,2235859,1,2,1,1
18173,431.1,56362,147,5.8,97,1.3,1.3,0.2,0.9,24.8,74.4,27.1,30.6,18.1,7,4204,138.4,30.2,1366,3790,2427,2,28,3,11444448,1,1,1,1
12045,431,13975,25,15.4,80.7,17.4,2.4,0.7,0.5,-1111.1,-1111.1,-1111.1,-1111.1,23.5,10.1,1955,57.2,35.8,240,789,745,0,55,6,1267,1,1,1,1
13101,431,4253,11,19.3,90,8.8,27.3,1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,892,0,0,75,250,223,0,10,4,-2222,1,1,1,1
18013,431,15154,49,8.2,98.5,0.5,0.9,0.1,0.4,18,-1111.1,25.2,-1111.1,18.6,11.9,1629,46.2,6.6,453,1064,644,0,6,1,-2222,1,1,1,1
54067,431,26464,41,19.2,99,0.1,0.5,0.2,0.2,33.9,79.6,26.7,37.3,25.8,9.9,4204,68,18.9,576,1996,1111,1,10,0,138099,1,1,1,1
31013,430.9,11374,11,11.4,94.5,0.5,9.1,3.2,0.6,22.7,80.3,28.1,21,27.8,5.8,1549,35.2,44,233,680,415,0,12,11,11482,1,1,1,1
55035,430.9,94089,148,9.6,95.2,0.7,1.1,0.5,2.5,13.1,73.7,21.8,22.3,21.6,4.6,7796,142.4,58.5,2201,6135,5776,27,107,22,91139,1,1,1,1
48451,430.8,103611,68,16.7,92.7,4.3,33.3,0.8,1.1,25.1,80.1,19.8,-1111.1,19.2,4.9,18827,64.7,40.5,2281,5398,4706,0,50,19,128914,1,1,1,1
17007,430.7,50483,179,7.7,95.8,1.7,16.8,0.5,0.9,-1111.1,-1111.1,-1111.1,-1111.1,16.4,5.5,5213,55.5,19.8,1555,2654,3081,7,32,17,118429,1,1,1,1
37047,430.7,54746,58,20.3,64.9,31.1,2.8,3.2,0.2,39.1,87.2,30,32.4,28.2,11.5,10476,43.8,20.1,1570,3142,3601,0,85,66,5332021,1,1,1,1
13135,430.6,726273,1678,8.2,69.5,19.3,15.8,0.4,9.2,22.7,76.3,19.2,20.2,19.8,5.5,92558,53.1,27.7,17829,41823,35869,13,221,105,126340,1,2,1,1
18137,430.6,27710,62,8.1,98.9,0.1,1.1,0.3,0.4,26.7,74.8,20.3,-1111.1,26.7,10.2,2443,65,39.7,783,1817,1171,1,19,3,399702,1,1,1,1
05059,430.6,31264,51,15,87.9,10.2,1.7,0.5,0.3,32.2,79.4,28.1,35.5,22.1,9.3,4327,38.4,16,754,2022,1727,1,58,7,191308,1,1,1,1
48353,430.5,14878,16,20.1,92.9,5.4,31.1,0.7,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3197,13.4,33.6,373,768,633,3,45,28,2755,1,1,1,1
30015,430.5,5463,1,15,84.1,0.1,0.7,15.5,0.3,22.6,78.5,22.7,-1111.1,15.7,4.4,919,73.2,18.3,95,394,292,0,3,0,-2222,1,1,1,1
48161,430.4,18800,21,15,80.6,18.2,10.1,0.4,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2803,26.6,31.9,413,1030,819,0,21,3,2601062,1,1,1,1
37101,430.4,146437,185,12.6,82.1,16.2,10,0.5,0.6,31.9,76.5,25.1,24.2,26,7.9,17715,34.8,13,3073,8271,9444,0,57,4,105521,1,1,1,1
30041,430.3,16304,6,18.1,78.4,0.2,1.7,19.3,0.3,22.5,76.7,24.3,25.7,26.2,6.2,3138,73.6,49.1,345,1127,924,1,31,63,-2222,1,1,1,1
37099,430.3,35368,72,15,85.6,2.3,2,10.5,0.6,21.3,-1111.1,20.5,24.3,-1111.1,6.7,4368,118.8,42.4,782,2140,2785,0,13,2,97,1,2,1,1
18003,430.2,344006,523,10.2,84.4,11.7,5.2,0.4,1.8,21.4,79.6,23.8,25.4,23.6,5.9,38612,71.5,44.5,9435,22202,14696,16,81,43,1862819,1,1,1,1
37055,430.1,33903,88,7.9,95.5,3,3.1,0.3,0.5,19.7,74.7,15.9,24.7,30,6.2,3972,47.2,35.4,1037,2053,2206,1,55,3,267,1,1,1,1
01053,430,38082,40,18.6,64.3,31.7,1,2.9,0.3,34.3,87.1,33.7,-1111.1,26.1,11.4,6490,57.8,26.3,721,2165,1834,1,51,25,2302304,1,1,1,1
13069,430,39674,66,19.1,71.4,27,8.7,0.4,0.8,41.1,84.1,35.2,35.6,27.1,9.6,8018,65.5,22.7,1061,2291,2020,0,110,31,125752,1,1,1,1
28153,430,21291,26,20.6,61.4,38.2,0.7,0.1,0.2,31.8,86.5,22.9,-1111.1,23.2,9.3,3736,28.2,14.1,716,1220,970,0,19,10,67849,1,1,1,1
53041,430,72449,30,13.5,95.9,0.5,6.4,1.3,1,21.6,77.5,27.2,24.2,23,5.6,10823,62.1,30.4,2346,4370,4795,7,32,12,4597278,1,1,1,1
37135,430,118386,296,11.6,79,13.3,5.1,0.5,5.7,15.2,67.4,19,20.8,16.7,4.9,12995,384.3,125,2494,7082,9387,1,60,13,3597,1,1,1,1
16059,430,7909,2,13.4,98.3,0.1,2.8,0.6,0.1,20.8,73.5,22.6,23.8,25.2,6.5,1637,37.9,12.6,237,530,333,2,6,9,-2222,1,1,1,1
39065,430,32032,68,10.5,97.7,0.9,0.9,0.2,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2980,28.1,18.7,932,2197,1843,4,19,0,650036,1,1,1,1
08027,429.8,3860,5,11,97.9,0.4,3.2,0.8,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,655,51.8,0,92,295,285,0,2,1,-2222,1,1,1,1
13131,429.8,24466,53,19,69.4,28.9,8.8,0.8,0.5,34,82.1,28.3,-1111.1,27.5,9.6,4986,36.8,16.3,550,1441,1258,2,61,28,62216,1,1,1,1
29097,429.7,110624,173,14.9,94.1,1.7,5,1.3,0.9,29.9,85,25.2,24.1,27.1,8.1,15710,65.1,48.8,2633,7116,5289,3,68,140,886195,1,1,1,1
30009,429.6,9902,5,11.2,98.4,0.2,2,0.6,0.3,21.2,75.4,17.2,26.1,20.2,3.6,1554,70.7,40.4,190,743,499,1,4,1,-2222,1,1,1,1
13113,429.6,104248,529,5.2,78.4,17,3.6,0.2,3.2,16.4,64.4,19.3,-1111.1,14.5,6.2,10473,112.2,49.9,2330,6312,5548,1,58,25,38718,1,2,1,1
05127,429.6,11150,12,18.9,95.4,0.5,7,1.2,2,34.4,91.5,20.7,-1111.1,28.4,10.2,2399,17.9,26.9,203,705,603,0,22,3,122074,1,1,1,1
29147,429.3,21710,25,11.5,96.3,1.8,0.8,0.3,1.2,25.6,83,25.9,35,18,6.8,1733,73.7,27.6,448,1499,1429,0,13,4,207120,1,1,1,1
18069,429.3,38236,100,7.6,98.2,0.3,1,0.4,0.5,26.2,79.6,24,-1111.1,22.3,8.8,3193,57.5,31.4,1154,2568,1673,11,13,5,316031,1,1,1,1
40119,429.3,69151,101,17,85.1,3.6,2.4,4.7,3.3,23.3,85,21.2,24.2,19.5,6,10174,62.2,39,1345,4406,4225,5,55,39,165805,1,1,1,1
12061,429.1,128594,256,10,89.8,8.4,8.7,0.3,0.9,19.7,71.1,19,28,22.3,7.4,12963,82.4,44.3,2633,7294,6593,1,136,5,285811,1,1,1,1
30093,429.1,32982,46,15.9,95.7,0.3,2.9,2.2,0.5,23.9,78.9,16.9,28.7,21.7,4.8,4906,84.9,48.5,748,2414,1749,1,15,2,26365237,1,1,1,1
55053,429.1,19758,20,9.5,91.1,2.3,2.4,6,0.2,19.2,85.1,26.2,-1111.1,23.2,7.5,2451,101.2,20.2,561,1308,1059,4,28,11,42762,1,1,1,1
47033,429.1,14595,55,14.9,85.9,13.4,7.4,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2488,27.4,20.6,509,922,749,1,22,6,15900,1,1,1,1
41029,429,195322,70,13.3,94.8,0.6,7.9,1.1,1.3,16.5,75,21.5,26.8,21.8,7.4,27433,84,54.8,6006,14470,14644,1,56,13,528730,1,1,1,1
38049,429,5511,3,13.3,99,0.2,0.8,0.5,0,29.5,72.9,28.1,28.8,17,12.4,842,18.1,18.1,163,327,164,2,3,0,481615,1,1,1,1
01031,429,45567,67,13.7,77.9,18.5,3.2,0.9,1.2,23.3,-1111.1,25.5,31.3,23,10.3,6764,48.3,39.5,694,2590,2179,1,85,81,1002559,1,1,1,1
47181,429,16909,23,17.3,91.7,7.5,0.9,0.2,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.2,2242,41.4,17.7,802,1130,902,2,12,2,96,1,1,1,1
12035,428.9,76410,158,8.2,88,9.2,6.6,0.3,1.6,21.8,65.6,14.1,34.3,19.5,9.7,6658,35.3,17,1042,4412,4003,0,45,1,247845,1,1,1,1
51043,428.8,14205,80,6.7,92.7,6.3,2.6,0.2,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1043,49.3,21.1,189,828,654,2,28,1,53,1,1,1,1
40055,428.7,5901,9,20.7,85.4,10.4,8.1,2.8,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.7,1123,67.8,16.9,117,388,270,9,17,2,-2222,1,1,1,1
19055,428.7,18025,31,8.2,99.4,0.1,0.8,0.1,0.2,23,80.2,22.7,29.3,19.9,5.8,1475,27.7,33.3,508,1013,667,8,26,0,10574,1,1,1,1
51197,428.7,28421,61,12.7,95.8,3,0.8,0.2,0.5,35.2,-1111.1,25.2,18.3,32.4,7.7,3012,70.4,38.7,632,1660,1278,4,29,1,65172,1,1,1,1
18031,428.6,25184,68,9,98.2,0.2,0.9,0.1,1.2,32.1,86.5,34,-1111.1,27.7,9.4,1858,39.7,27.8,644,1660,1040,5,10,1,173547,1,1,1,1
48409,428.6,69209,100,17.9,94.6,2.8,51.6,0.8,1,29.1,-1111.1,28.9,-1111.1,20.1,10.4,13954,24.6,26,2057,3445,3012,0,71,57,2018698,1,1,1,1
48007,428.6,24640,98,18.5,93.7,2,21.7,0.6,2.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,16,4521,44.6,16.2,585,1360,1029,0,44,21,34897,1,1,1,1
08031,428.5,557917,3638,15.1,82.9,10.6,34.2,1.4,3.3,22.8,76.1,16.2,20.8,21.1,5.2,101192,194.1,78,18207,39765,40390,33,206,260,503378,1,1,1,1
16017,428.5,40908,24,13.4,97,0.2,1.8,1,0.4,20.2,76.6,19.1,28.8,22.2,5.6,6208,61.1,46.4,999,2735,1742,6,6,3,1088,1,1,1,1
51111,428.5,13194,31,17.2,60.7,38.3,2.7,0.3,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.9,1833,37.9,15.2,298,786,623,0,7,2,296488,1,1,1,1
19197,428.5,13647,24,8.3,98.9,0.2,7.1,0.3,0.3,29,81.2,19.3,25.2,25.7,6.4,1314,36.6,51.3,333,784,477,3,20,3,579347,1,1,1,1
47113,428.4,94916,170,14,63.9,34.3,2.3,0.2,0.8,30.3,68.6,30.3,28.1,19.5,7.4,11841,144.3,57.9,2598,5869,5046,4,66,20,1800267,1,1,1,1
48501,428.4,7408,9,15.5,96.7,1.8,50.5,0.9,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1694,27,13.5,162,369,327,1,5,9,-2222,1,1,1,1
29061,428.4,8121,14,14.2,99.2,0,0.9,0.4,0.3,35,86.6,23.1,-1111.1,35.4,5.9,1449,0,24.6,197,523,376,4,3,1,0,1,1,1,1
01101,428.4,221619,281,18,45.1,52.5,1.4,0.2,1.2,28.2,75.6,23.9,27.8,20.7,8.5,32259,107.4,49.2,4395,12171,11178,4,186,76,525979,1,1,1,1
13169,428.4,26836,68,10.7,75.1,23.3,0.9,0.3,0.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.8,2891,29.8,7.5,634,1617,1372,0,34,10,-2222,1,1,1,1
05043,428.3,18693,23,18.4,71.2,27.5,2.6,0.2,0.5,28.3,80.3,21.6,-1111.1,28.2,4.5,3227,32.1,32.1,698,1192,1157,0,24,5,-2222,1,1,1,1
53025,428.3,81229,30,15.8,95.1,1.1,33.4,1.4,1.1,23.2,79.7,26,30.2,19.4,7.2,16410,56.6,20.9,2829,4490,5340,7,44,13,32256,1,1,1,1
31023,428.3,8720,15,9.1,99.2,0.1,2.3,0.2,0.2,20.5,83.4,27.3,-1111.1,21.8,6.6,862,45.9,34.4,171,528,320,2,22,4,22890,1,1,1,1
31155,428.2,20458,27,7.5,98.9,0.2,1.5,0.3,0.3,26.1,81.2,23.6,23.3,18.8,7.4,1800,39.1,24.4,440,1235,780,7,28,8,-2222,1,1,1,1
26067,428.2,64608,113,9.4,92.8,5.1,2.9,0.6,0.3,24.6,82,23.8,22.8,28.2,9,5596,21.7,27.9,2204,3612,4387,4,19,3,98234,1,1,1,1
01043,428,79886,108,13.3,97.3,1.2,3.1,0.4,0.3,29.4,76.2,22.2,35,27.6,10,11912,53.8,22.5,1367,4572,3803,0,60,15,1565840,1,1,1,1
47027,428,7992,34,16.8,96.6,1.8,2.1,0.7,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1413,25,25,413,531,411,0,4,3,-2222,1,1,1,1
48217,428,35424,37,16.1,91.2,6.9,16,0.4,0.4,22.3,-1111.1,-1111.1,-1111.1,16.6,8.5,5948,36.7,16.9,916,1879,1503,3,13,15,-2222,1,1,1,1
49031,428,1365,2,13.8,98.5,0.1,5.3,1.2,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,341,0,0,36,103,49,0,3,0,-2222,1,1,1,1
19049,428,51762,88,5.2,96.4,1.1,5.8,0.2,1.5,23.4,76.6,18.8,22.5,15.6,6,3594,21.3,19.3,965,2926,2028,2,15,6,316729,1,1,1,1
29079,427.9,10327,24,14.2,98.4,0.5,2.3,0.5,0.2,35.7,69.5,22.2,-1111.1,34,9,1368,38.7,48.4,252,691,475,0,7,0,52,1,1,1,1
21091,427.9,8613,46,11.1,98.4,1,1.3,0.3,0.2,28.9,-1111.1,21.5,-1111.1,21.7,8.6,707,0,58.1,265,552,468,0,8,17,3665654,1,1,1,1
17069,427.9,4718,26,14.8,97.1,2.2,1.2,0,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,484,63.6,0,132,272,276,0,6,5,238720,1,1,1,1
29217,427.9,20441,25,15,97.2,0.8,1.4,0.7,0.5,25.8,86,21.6,-1111.1,-1111.1,8.3,2964,39.1,34.2,490,1319,969,1,24,15,174167,1,1,1,1
26147,427.9,171426,237,8.7,95.6,2.2,2.5,0.5,0.5,20.9,79.4,25.2,30.8,31.1,7.3,15833,44.9,47.3,6730,9604,10616,6,36,3,8744847,1,1,1,1
37043,427.8,9765,45,12.7,98.2,1,0.9,0.4,0.1,-1111.1,-1111.1,8.3,-1111.1,-1111.1,8.9,1144,51.2,10.2,175,615,658,0,11,1,-2222,1,1,1,1
26017,427.8,109029,245,10.6,96.4,1.4,4,0.5,0.5,23.3,80.9,27.1,32.6,19.9,9.2,12283,45.9,43.1,3868,6235,6762,2,6,1,3730424,1,1,1,1
54109,427.7,24479,49,21.6,98.6,0.8,0.6,0.1,0.1,38.2,85.1,26.9,40.2,35.3,10.5,4316,20.4,24.5,452,1848,1000,0,11,0,114187,1,1,1,1
12113,427.7,143105,141,10,90.9,4.9,3.1,0.9,1.6,24.6,75.6,19.3,24.6,27.3,4.8,15347,65,20.3,2264,7635,7605,0,109,24,2703570,1,2,1,1
26031,427.6,27463,38,11.5,95.6,0.3,0.9,2.2,0.2,25.2,87.7,24,-1111.1,-1111.1,4.5,3395,43.7,36.4,1159,1601,1655,3,29,0,10,1,1,1,1
53069,427.6,3849,15,8.9,96.1,0.3,2.6,1.7,0.5,21.1,-1111.1,21.8,-1111.1,17.7,7.7,546,26,26,120,245,253,2,0,0,-2222,1,1,1,1
18111,427.6,14456,36,8.2,98.4,0.4,3.5,0.3,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.9,1394,13.8,13.8,383,986,633,1,17,7,139456,1,1,1,1
48429,427.6,9561,11,19.1,95.5,3.3,16.8,0.4,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1872,52.3,31.4,199,515,416,1,9,5,-2222,1,1,1,1
05019,427.6,22916,26,17.2,75.3,22.3,3.9,0.5,1.1,30,75,20.8,27.3,16.2,6.3,3575,61.1,52.4,631,1490,1575,1,71,35,156327,1,1,1,1
46079,427.5,11039,20,10.5,97.7,0.3,1.1,0.9,1,25.6,83.7,23.5,25.1,22.5,5.6,751,63.4,36.2,256,639,461,8,10,2,42245,1,1,1,1
18155,427.4,9718,44,10.9,99.4,0.2,1,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.2,1267,10.3,10.3,268,657,414,3,8,3,26400,1,1,1,1
49013,427.3,15354,5,14.3,92.9,0.3,4.1,5,0.4,24.9,85.8,24.5,27.4,19.6,5.8,2816,71.6,39.1,355,1058,578,0,11,2,0,1,1,1,1
40117,427.2,16860,30,14.1,83.2,0.8,1.3,12.1,0.3,39.1,78.7,23.5,-1111.1,36.7,10.1,2841,11.9,23.7,391,1033,745,1,27,13,-2222,1,1,1,1
31109,427.2,264814,316,9.5,91.6,3,4.1,0.7,3.2,22.8,78.8,21.3,20.6,20.6,5.4,23280,84.6,72.5,5486,16060,11053,7,93,59,1535899,1,1,1,1
29121,427.2,15600,19,12.1,96.1,2.5,0.9,0.4,0.2,27.5,75.6,25.8,25.5,23.4,8,1971,38.5,19.2,409,1042,711,0,17,59,152657,1,1,1,1
31185,427.1,14397,25,9,96.7,1.5,2.5,0.4,0.8,16.8,71.8,29,29.9,18.1,6.1,1250,69.5,48.6,239,879,554,4,25,2,21917,1,1,1,1
18017,427.1,40130,97,9.7,96.8,1.6,10,0.5,0.6,29.4,77.4,21.1,19.7,28.5,4.1,5376,44.9,24.9,1120,2674,1706,0,8,4,509074,1,1,1,1
29161,427.1,42125,63,14.1,94,1.9,1.6,0.5,2.1,29.3,74.6,22,31.6,26.9,7.4,5632,78.3,47.5,982,2812,2287,5,27,1,2066,1,1,1,1
06105,426.9,13622,4,14.3,90.4,0.5,4.7,4.5,0.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2158,51.4,29.4,524,758,941,0,0,0,-2222,1,1,1,1
56043,426.8,7933,4,11.1,97.2,0.2,12.1,0.8,0.7,23.2,78.1,21.1,27.8,19.7,9.4,1178,50.4,50.4,182,576,363,0,9,5,221000,1,1,1,1
29003,426.7,16899,39,8.3,98.5,0.6,1.2,0.4,0.3,28.8,80.5,26,31.8,19.3,9.1,1598,0,213,502,1126,818,4,6,4,-2222,1,1,1,1
40013,426.7,37815,42,17.2,81.4,1.6,3.6,12.3,0.6,34.7,85.6,20.9,34.3,34.5,7.9,6855,26.4,21.2,726,2314,1752,0,16,19,134836,1,1,1,1
18099,426.7,46945,106,7.5,97.9,0.6,8,0.3,0.5,27.7,70.3,26,20.4,26.8,5.7,4957,59.6,32,1187,3064,2000,3,16,9,1310899,1,1,1,1
12103,426.6,928032,3315,12.1,85.6,10.1,6.2,0.4,2.7,24.2,72,19,28.4,22.5,8.5,109940,87.3,51.5,18082,52056,46679,11,518,149,879101,1,1,1,1
19123,426.6,22364,39,10.5,96.9,0.9,1.3,0.2,1.2,30.5,88.5,20.5,24.5,22.3,5.1,1663,62.6,22.4,544,1267,845,2,21,1,66678,1,1,1,1
13125,426.5,2705,19,13.7,89.8,9.8,0.4,0.1,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,329,37,0,73,168,134,0,5,0,-2222,1,1,1,1
56029,426.4,26664,4,11.7,98.1,0.1,4,0.5,0.4,20.3,78.8,18.2,22.8,17.8,5.3,4119,112.5,48.8,571,1979,1264,12,37,0,601,1,1,1,1
08053,426.4,765,1,9.3,97.9,0,1.6,1.6,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,168,130.7,130.7,18,59,51,0,0,0,-2222,1,1,1,1
05093,426.4,47911,53,22.3,63.9,34.1,2.7,0.3,0.4,42.5,81.6,29.3,33,28.5,7,10149,56.4,23,1743,2869,2632,0,66,91,7129067,1,1,1,1
18161,426.2,7208,45,9.1,99.1,0.3,0.3,0.2,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,659,69.4,13.9,218,486,311,1,6,17,22140,1,1,1,1
28099,426.2,29905,52,18.6,63.6,20.5,1.5,14.4,0.4,36.8,81.9,26.8,30.7,26.2,8.6,5412,43.5,13.4,953,1687,1348,0,66,60,27802,1,1,1,1
29225,426.2,34745,59,13.9,96.9,1.2,1.2,0.7,0.3,29,81.7,24,-1111.1,32.2,5.1,5206,23,20.1,745,2220,1655,15,19,8,38293,1,1,1,1
13283,426,6753,34,22,67,32.4,1.6,0,0.5,27.8,-1111.1,-1111.1,-1111.1,18.9,11.2,1336,29.6,29.6,205,404,357,0,6,0,-2222,1,1,1,1
